ChineseName,EnglishName,StateName,StateNameEn,CountryName,CountryNameEn
提济乌祖,Tizi Ouzou,None,None,阿尔及利亚,Algeria
提亚雷特,Tiaret,None,None,阿尔及利亚,Algeria
廷杜夫,Tindouf,None,None,阿尔及利亚,Algeria
瓦德,El Oued,None,None,阿尔及利亚,Algeria
瓦尔格拉,Ouargla,None,None,阿尔及利亚,Algeria
乌姆布阿基,Oum el Bouaghi,None,None,阿尔及利亚,Algeria
西迪贝勒阿贝斯,Sidi Bel Abbes,None,None,阿尔及利亚,Algeria
谢里夫,Chlef,None,None,阿尔及利亚,Algeria
伊利齐,Illizi,None,None,阿尔及利亚,Algeria
赫拉特,Herat,None,None,阿富汗,Afghanistan
喀布尔,Kabul,None,None,阿富汗,Afghanistan
坎大哈,Kandahar,None,None,阿富汗,Afghanistan
马扎里沙里夫,Mazar-i Sharif,None,None,阿富汗,Afghanistan
巴拉那,Parana,None,None,阿根廷,Argentina
别德马,Viedma,None,None,阿根廷,Argentina
波萨达斯,Posadas,None,None,阿根廷,Argentina
布兰卡港,Bahia Blanca,None,None,阿根廷,Argentina
布宜诺斯艾利斯,Buenos Aires,None,None,阿根廷,Argentina
福莫萨,Formosa,None,None,阿根廷,Argentina
胡胡伊,Jujuy,None,None,阿根廷,Argentina
卡塔马卡,Catamarca,None,None,阿根廷,Argentina
科尔多瓦,Cordoba,None,None,阿根廷,Argentina
科连特斯,Corrientes,None,None,阿根廷,Argentina
克劳斯城,Villa Krause,None,None,阿根廷,Argentina
肯考迪娅,Concordia,None,None,阿根廷,Argentina
拉里奥哈,La Rioja,None,None,阿根廷,Argentina
拉普拉塔,La Plata,None,None,阿根廷,Argentina
雷西斯滕匹亚,Resistencia,None,None,阿根廷,Argentina
里奥加耶戈斯,Rio Gallegos,None,None,阿根廷,Argentina
里奥夸尔托,Rio Cuarto,None,None,阿根廷,Argentina
里瓦达维亚海军准将城,Comodoro Rivadavia,None,None,阿根廷,Argentina
罗萨里奥,Rosario,None,None,阿根廷,Argentina
罗森,Rawson,None,None,阿根廷,Argentina
马德普拉塔,Mar del Plata,None,None,阿根廷,Argentina
门多萨,Mendoza,None,None,阿根廷,Argentina
内乌肯,Neuquen,None,None,阿根廷,Argentina
萨尔塔,Salta,None,None,阿根廷,Argentina
圣地亚哥-德尔埃斯特罗,Santiago del Estero,None,None,阿根廷,Argentina
圣菲,Santa Fe,None,None,阿根廷,Argentina
圣胡安,San Juan,None,None,阿根廷,Argentina
圣拉斐尔,San Rafael,None,None,阿根廷,Argentina
圣路易斯,San Luis,None,None,阿根廷,Argentina
圣罗莎,Santa Rosa,None,None,阿根廷,Argentina
圣米格尔-德图库曼,San Miguel de Tucuman,None,None,阿根廷,Argentina
圣尼古拉斯,San Nicolas,None,None,阿根廷,Argentina
特雷利乌,Trelew,None,None,阿根廷,Argentina
乌斯怀亚,Ushuaia,None,None,阿根廷,Argentina
阿布扎比,Abu Dhabi,None,None,阿拉伯联合酋长国,United Arab Emirates
艾因,Al l'Ayn,None,None,阿拉伯联合酋长国,United Arab Emirates
迪拜,Dubayy,None,None,阿拉伯联合酋长国,United Arab Emirates
沙迦,Ash Shariqah,None,None,阿拉伯联合酋长国,United Arab Emirates
巴提奈地区,Al-Batinah,None,None,阿曼,Oman
达希莱地区,Az-Zahirah,None,None,阿曼,Oman
东部地区,Ash-Sharqiyah,None,None,阿曼,Oman
马斯喀特省,Masqat,None,None,阿曼,Oman
穆桑达姆省,Musandam,None,None,阿曼,Oman
内地地区,Ad-Dakhiliyah,None,None,阿曼,Oman
中部地区,Al-Wusta,None,None,阿曼,Oman
佐法尔省,Zufar,None,None,阿曼,Oman
阿布歇隆,Abseron,None,None,阿塞拜疆,Azerbaijan
哈奇马斯,Xacmaz,None,None,阿塞拜疆,Azerbaijan
卡尔巴卡尔,Kalbacar,None,None,阿塞拜疆,Azerbaijan
卡扎赫,Qazax,None,None,阿塞拜疆,Azerbaijan
连科兰,Lankaran,None,None,阿塞拜疆,Azerbaijan
密尔-卡拉巴赫,Mil-Qarabax,None,None,阿塞拜疆,Azerbaijan
穆甘-萨连,Mugan-Salyan,None,None,阿塞拜疆,Azerbaijan
纳戈尔诺－卡拉巴赫,Nagorni-Qarabax,None,None,阿塞拜疆,Azerbaijan
纳希切万,Naxcivan,None,None,阿塞拜疆,Azerbaijan
普利亚拉克斯,Priaraks,None,None,阿塞拜疆,Azerbaijan
舍基,Saki,None,None,阿塞拜疆,Azerbaijan
苏姆盖特,Sumqayit,None,None,阿塞拜疆,Azerbaijan
锡尔万,Sirvan,None,None,阿塞拜疆,Azerbaijan
占贾,Ganca,None,None,阿塞拜疆,Azerbaijan
阿斯旺,Aswan,None,None,埃及,Egypt
古尔代盖,Al Ghurdaqah,None,None,埃及,Egypt
开罗,Cairo,None,None,埃及,Egypt
苏布拉开马,Shubra al Khaymah,None,None,埃及,Egypt
亚历山大,Alexandria,None,None,埃及,Egypt
阿法尔,Afar,None,None,埃塞俄比亚,Ethiopia
阿姆哈拉,Amara,None,None,埃塞俄比亚,Ethiopia
奥罗米亚,Oromiya,None,None,埃塞俄比亚,Ethiopia
宾香古尔,Binshangul Gumuz,None,None,埃塞俄比亚,Ethiopia
德雷达瓦,Dire Dawa,None,None,埃塞俄比亚,Ethiopia
甘贝拉各族,Gambela Hizboch,None,None,埃塞俄比亚,Ethiopia
哈勒里民族,Hareri  Hizb,None,None,埃塞俄比亚,Ethiopia
南方各族,YeDebub Biheroch,None,None,埃塞俄比亚,Ethiopia
索马里,Sumale,None,None,埃塞俄比亚,Ethiopia
提格雷,Tigray,None,None,埃塞俄比亚,Ethiopia
亚的斯亚贝巴,Adis abeba,None,None,埃塞俄比亚,Ethiopia
奥法利,Offaly,None,None,爱尔兰,Ireland
蒂珀雷里,Tipperary,None,None,爱尔兰,Ireland
都柏林,Dublin,None,None,爱尔兰,Ireland
多内加尔,Donegal,None,None,爱尔兰,Ireland
戈尔韦,Galway,None,None,爱尔兰,Ireland
基尔代尔,Kildare,None,None,爱尔兰,Ireland
基尔肯尼,Kilkenny,None,None,爱尔兰,Ireland
卡范,Cavan,None,None,爱尔兰,Ireland
卡洛,Carlow,None,None,爱尔兰,Ireland
凯里,Kerry,None,None,爱尔兰,Ireland
科克,Cork,None,None,爱尔兰,Ireland
克莱尔,Clare,None,None,爱尔兰,Ireland
朗福德,Longford,None,None,爱尔兰,Ireland
劳斯,Louth,None,None,爱尔兰,Ireland
崂斯,Laois,None,None,爱尔兰,Ireland
利默里克,Limerick,None,None,爱尔兰,Ireland
利特里姆,Leitrim,None,None,爱尔兰,Ireland
罗斯康芒,Roscommon,None,None,爱尔兰,Ireland
梅奥,Mayo,None,None,爱尔兰,Ireland
米斯,Meath,None,None,爱尔兰,Ireland
莫内根,Monaghan,None,None,爱尔兰,Ireland
斯莱戈,Sligo,None,None,爱尔兰,Ireland
威克洛,Wicklow,None,None,爱尔兰,Ireland
韦克斯福德,Wexford,None,None,爱尔兰,Ireland
沃特福德,Waterford,None,None,爱尔兰,Ireland
西米斯,Westmeath,None,None,爱尔兰,Ireland
贝尔瓦,Polva,None,None,爱沙尼亚,Estonia
哈留,Harju,None,None,爱沙尼亚,Estonia
拉普拉,Rapla,None,None,爱沙尼亚,Estonia
里亚内,Laane,None,None,爱沙尼亚,Estonia
帕尔努,Parnu,None,None,爱沙尼亚,Estonia
萨雷,Saare,None,None,爱沙尼亚,Estonia
塔尔图,Tartu,None,None,爱沙尼亚,Estonia
瓦尔加,Valga,None,None,爱沙尼亚,Estonia
维良地,Viljandi,None,None,爱沙尼亚,Estonia
维鲁,Laane-Viru,None,None,爱沙尼亚,Estonia
沃鲁,Voru,None,None,爱沙尼亚,Estonia
希尤,Hiiu,None,None,爱沙尼亚,Estonia
耶尔韦,Jarva,None,None,爱沙尼亚,Estonia
耶盖瓦,Jogeva,None,None,爱沙尼亚,Estonia
依达－维鲁,Ida-Viru,None,None,爱沙尼亚,Estonia
安道尔城,Andorra la Vella,None,None,安道尔,Andorra
奥尔迪诺,Ordino,None,None,安道尔,Andorra
恩坎普,Encamp,None,None,安道尔,Andorra
卡尼略,Canillo,None,None,安道尔,Andorra
莱塞斯卡尔德－恩戈尔达,Escaldes-Engordany,None,None,安道尔,Andorra
马萨纳,La Massana,None,None,安道尔,Andorra
圣胡利娅－德洛里亚,Sant Julia de Laria,None,None,安道尔,Andorra
北宽扎,Cuanza Norte,None,None,安哥拉,Angola
北隆达,Lunda Norte,None,None,安哥拉,Angola
本戈,Bengo,None,None,安哥拉,Angola
本格拉,Benguela,None,None,安哥拉,Angola
比耶,Bie,None,None,安哥拉,Angola
卡宾达,Cabinda,None,None,安哥拉,Angola
库内内,Cunene,None,None,安哥拉,Angola
宽多库邦戈,Cuando Cubango,None,None,安哥拉,Angola
罗安达,Luanda,None,None,安哥拉,Angola
马兰热,Malanje,None,None,安哥拉,Angola
莫希科,Moxico,None,None,安哥拉,Angola
纳米贝,Namibe,None,None,安哥拉,Angola
南宽扎,Cuanza Sul,None,None,安哥拉,Angola
南隆达,Lunda Sul,None,None,安哥拉,Angola
万博,Huambo,None,None,安哥拉,Angola
威拉,Huila,None,None,安哥拉,Angola
威热,Uige,None,None,安哥拉,Angola
扎伊尔,Zaire,None,None,安哥拉,Angola
北帕默斯顿,Palmerston,北部地区,Northern Territory,澳大利亚,Australia
达尔文,Darwin,北部地区,Northern Territory,澳大利亚,Australia
堪培拉,Canberra,堪培拉,Canberra,澳大利亚,Australia
布里斯班,Brisbane,昆士兰,Queensland,澳大利亚,Australia
黄金海岸,Gold Coast,昆士兰,Queensland,澳大利亚,Australia
凯恩斯,Cairns,昆士兰,Queensland,澳大利亚,Australia
日光海岸,Caloundra,昆士兰,Queensland,澳大利亚,Australia
汤斯维尔,Townsville,昆士兰,Queensland,澳大利亚,Australia
图文巴,Toowoomba,昆士兰,Queensland,澳大利亚,Australia
阿德莱德,Adelaide,南澳大利亚,South Australia,澳大利亚,Australia
奥古斯塔港,Port Augusta,南澳大利亚,South Australia,澳大利亚,Australia
甘比亚山,Mount Gambier,南澳大利亚,South Australia,澳大利亚,Australia
怀阿拉,Whyalla,南澳大利亚,South Australia,澳大利亚,Australia
林肯港,Port Lincoln,南澳大利亚,South Australia,澳大利亚,Australia
默里布里奇,Murray Bridge,南澳大利亚,South Australia,澳大利亚,Australia
皮里港,Port Pirie,南澳大利亚,South Australia,澳大利亚,Australia
维克托港,Victor Harbor,南澳大利亚,South Australia,澳大利亚,Australia
伯尼港,Burnie,塔斯马尼亚,Tasmania,澳大利亚,Australia
德文波特,Devonport,塔斯马尼亚,Tasmania,澳大利亚,Australia
霍巴特,Hobart,塔斯马尼亚,Tasmania,澳大利亚,Australia
朗塞斯顿,Launceston,塔斯马尼亚,Tasmania,澳大利亚,Australia
吉朗,Geelong,维多利亚,Victoria,澳大利亚,Australia
墨尔本,Melbourne,维多利亚,Victoria,澳大利亚,Australia
奥尔巴尼,Albany,西澳大利亚,Western Australia,澳大利亚,Australia
班伯里,Bunbury,西澳大利亚,Western Australia,澳大利亚,Australia
弗里曼特尔港,Fremantle,西澳大利亚,Western Australia,澳大利亚,Australia
杰拉尔顿,Geraldton,西澳大利亚,Western Australia,澳大利亚,Australia
卡尔古利,Kalgoorlie,西澳大利亚,Western Australia,澳大利亚,Australia
曼哲拉,Mandurah,西澳大利亚,Western Australia,澳大利亚,Australia
珀斯,Perth,西澳大利亚,Western Australia,澳大利亚,Australia
纽卡斯尔,Newcastle,新南威尔士,New South Wales,澳大利亚,Australia
伍伦贡,Wollongong,新南威尔士,New South Wales,澳大利亚,Australia
悉尼,Sydney,新南威尔士,New South Wales,澳大利亚,Australia
布尔根兰,Burgenland,None,None,奥地利,Austria
蒂罗尔,Tyrol,None,None,奥地利,Austria
福拉尔贝格,Vorarlberg,None,None,奥地利,Austria
克恩顿,Carinthia,None,None,奥地利,Austria
萨尔茨堡,Salzburg,None,None,奥地利,Austria
上奥地利,Upper Austria,None,None,奥地利,Austria
施蒂利亚,Styria,None,None,奥地利,Austria
维也纳,Vienna,None,None,奥地利,Austria
下奥地利,Lower Austria,None,None,奥地利,Austria
北部,Northern,None,None,巴布亚新几内亚,Papua New Guinea
布干维尔,Bougainville,None,None,巴布亚新几内亚,Papua New Guinea
东部高地,Eastern Highlands,None,None,巴布亚新几内亚,Papua New Guinea
东塞皮克,East Sepik,None,None,巴布亚新几内亚,Papua New Guinea
东新不列颠,East New Britain,None,None,巴布亚新几内亚,Papua New Guinea
恩加,Enga,None,None,巴布亚新几内亚,Papua New Guinea
海湾,Gulf,None,None,巴布亚新几内亚,Papua New Guinea
马当,Madang,None,None,巴布亚新几内亚,Papua New Guinea
马努斯,Manus,None,None,巴布亚新几内亚,Papua New Guinea
米尔恩湾,Milne Bay,None,None,巴布亚新几内亚,Papua New Guinea
莫尔兹比港,Port Moresby,None,None,巴布亚新几内亚,Papua New Guinea
莫罗贝,Morobe,None,None,巴布亚新几内亚,Papua New Guinea
南部高地,Southern Highlands,None,None,巴布亚新几内亚,Papua New Guinea
钦布,Simbu,None,None,巴布亚新几内亚,Papua New Guinea
桑道恩,Sandaun,None,None,巴布亚新几内亚,Papua New Guinea
西部,Western,None,None,巴布亚新几内亚,Papua New Guinea
西部高地,Western Highlands,None,None,巴布亚新几内亚,Papua New Guinea
西新不列颠,West New Britain,None,None,巴布亚新几内亚,Papua New Guinea
新爱尔兰,New Ireland,None,None,巴布亚新几内亚,Papua New Guinea
白沙瓦,Peshawar,None,None,巴基斯坦,Pakistan
费萨拉巴德,Faisalabad,None,None,巴基斯坦,Pakistan
故吉软瓦拉,Gujranwala,None,None,巴基斯坦,Pakistan
海德拉巴,Hyderabad,None,None,巴基斯坦,Pakistan
卡拉奇,Karachi,None,None,巴基斯坦,Pakistan
拉合尔,Lahore,None,None,巴基斯坦,Pakistan
拉瓦尔品第,Rawalpindi,None,None,巴基斯坦,Pakistan
木尔坦,Multan,None,None,巴基斯坦,Pakistan
伊斯兰堡,Islamabad,None,None,巴基斯坦,Pakistan
阿曼拜,Amambay,None,None,巴拉圭,Paraguay
阿耶斯总统省,Presidente Hayes,None,None,巴拉圭,Paraguay
巴拉瓜里,Paraguari,None,None,巴拉圭,Paraguay
博克龙,Boqueron,None,None,巴拉圭,Paraguay
瓜伊拉,Guaira,None,None,巴拉圭,Paraguay
卡瓜苏,Caaguazu,None,None,巴拉圭,Paraguay
卡嫩迪尤,Canindeyu,None,None,巴拉圭,Paraguay
卡萨帕,Caazapa,None,None,巴拉圭,Paraguay
康塞普西翁,Concepcion,None,None,巴拉圭,Paraguay
科迪勒拉,Cordillera,None,None,巴拉圭,Paraguay
米西奥内斯,Misiones,None,None,巴拉圭,Paraguay
涅恩布库,Neembucu,None,None,巴拉圭,Paraguay
上巴拉圭,Alto Paraguay,None,None,巴拉圭,Paraguay
上巴拉那,Alto Parana,None,None,巴拉圭,Paraguay
圣佩德罗,San Pedro,None,None,巴拉圭,Paraguay
亚松森特别区,Asuncion,None,None,巴拉圭,Paraguay
伊塔普亚,Itapua,None,None,巴拉圭,Paraguay
中央,Central,None,None,巴拉圭,Paraguay
加沙地带,Gaza Strip,None,None,巴勒斯坦,Palestinian Authority
西岸,West Bank,None,None,巴勒斯坦,Palestinian Authority
北部,Ash-Shamaliyah,None,None,巴林,Bahrain
哈德,Al-Hadd,None,None,巴林,Bahrain
哈马德,Hammad,None,None,巴林,Bahrain
里法,Ar-Rifa,None,None,巴林,Bahrain
麦纳麦,Al-Manamah,None,None,巴林,Bahrain
穆哈拉格,Al-Muharraq,None,None,巴林,Bahrain
西部,Al-Gharbiyah,None,None,巴林,Bahrain
伊萨城,Isa,None,None,巴林,Bahrain
中部,Al-Wusta,None,None,巴林,Bahrain
阿克里,Acre,None,None,巴西,Brazil
阿拉戈斯,Alagoas,None,None,巴西,Brazil
阿马帕,Amapa,None,None,巴西,Brazil
巴拉那,Parana,None,None,巴西,Brazil
巴西利亚,Brasilia,None,None,巴西,Brazil
巴伊亚,Bahia,None,None,巴西,Brazil
北里奥格兰德,Rio Grande do Norte,None,None,巴西,Brazil
伯南布哥,Pernambuco,None,None,巴西,Brazil
戈亚斯,Goias,None,None,巴西,Brazil
朗多尼亚,Rondonia,None,None,巴西,Brazil
里约热内卢,Rio de Janeiro,None,None,巴西,Brazil
罗赖马,Roraima,None,None,巴西,Brazil
马拉尼昂,Maranhao,None,None,巴西,Brazil
马托格罗索,Mato Grosso,None,None,巴西,Brazil
米纳斯吉拉斯,Minas Gerais,None,None,巴西,Brazil
南里奥格兰德,Rio Grande do Sul,None,None,巴西,Brazil
南马托格罗索,Mato Grosso do Sul,None,None,巴西,Brazil
帕拉,Para,None,None,巴西,Brazil
帕拉伊巴,Paraiba,None,None,巴西,Brazil
皮奥伊,Piaui,None,None,巴西,Brazil
塞阿拉,Ceara,None,None,巴西,Brazil
塞尔希培,Sergipe,None,None,巴西,Brazil
圣埃斯皮里图,Espirito Santo,None,None,巴西,Brazil
圣保罗,Sao Paulo,None,None,巴西,Brazil
圣卡塔琳娜,Santa Catarina,None,None,巴西,Brazil
托坎廷斯,Tocantins,None,None,巴西,Brazil
亚马孙,Amazonas,None,None,巴西,Brazil
布列斯特,Bresckaja,None,None,白俄罗斯,White Russia
戈梅利,Homelskaja,None,None,白俄罗斯,White Russia
格罗德诺,Hrodzenskaja,None,None,白俄罗斯,White Russia
明斯克市,Minsk,None,None,白俄罗斯,White Russia
莫吉廖夫,Mahileuskaja,None,None,白俄罗斯,White Russia
维捷布斯克,Vicebskaja,None,None,白俄罗斯,White Russia
布尔加斯,Burgas,None,None,保加利亚,Bulgaria
卡斯科伏,Khaskovo,None,None,保加利亚,Bulgaria
鲁塞,Ruse,None,None,保加利亚,Bulgaria
洛维奇,Lovech,None,None,保加利亚,Bulgaria
蒙塔纳,Montana,None,None,保加利亚,Bulgaria
普罗夫迪夫,Plovdiv,None,None,保加利亚,Bulgaria
索非亚,Sofiya,None,None,保加利亚,Bulgaria
索非亚市,Grad Sofiya,None,None,保加利亚,Bulgaria
瓦尔纳,Varna,None,None,保加利亚,Bulgaria
阿黎博里,Alibori,None,None,贝宁,Benin
阿塔科拉,Atakora,None,None,贝宁,Benin
滨海,Littoral,None,None,贝宁,Benin
波希康市,Bohicon,None,None,贝宁,Benin
博尔古,Borgou,None,None,贝宁,Benin
大西洋,Atlantique,None,None,贝宁,Benin
高原,Plateau,None,None,贝宁,Benin
库福,Kouffo,None,None,贝宁,Benin
莫诺,Mono,None,None,贝宁,Benin
丘陵,Collines,None,None,贝宁,Benin
韦梅,Oueme,None,None,贝宁,Benin
峡谷,Donga,None,None,贝宁,Benin
祖,Zou,None,None,贝宁,Benin
埃诺,Hainaut,None,None,比利时,Belgium
安特卫普,Antwerpen,None,None,比利时,Belgium
布拉班特-瓦隆,Brabant-Wallone,None,None,比利时,Belgium
布鲁塞尔,Brussels,None,None,比利时,Belgium
东佛兰德,Oost-Vlaanderen,None,None,比利时,Belgium
佛兰芒-布拉班特,Vlaams-Brabant,None,None,比利时,Belgium
列日,Liege,None,None,比利时,Belgium
林堡,Limburg,None,None,比利时,Belgium
卢森堡,Luxembourg,None,None,比利时,Belgium
那慕尔,Namur,None,None,比利时,Belgium
西佛兰德,West-Vlaanderen,None,None,比利时,Belgium
埃尔布隆格,Elbląg,None,None,波兰,Poland
奥尔什丁,Olsztyn,None,None,波兰,Poland
奥斯特罗文卡,Ostrołeka,None,None,波兰,Poland
比得哥什,Bydgoszcz,None,None,波兰,Poland
彼得库夫,Piotrkow,None,None,波兰,Poland
比托姆,Bytom,None,None,波兰,Poland
比亚瓦波德拉斯卡,Biała Podlaska,None,None,波兰,Poland
比亚维斯托克,Białystok,None,None,波兰,Poland
波莱,Opole,None,None,波兰,Poland
波兹南,Poznan,None,None,波兰,Poland
达布罗瓦戈尼察,Dabrowa Gornicza,None,None,波兰,Poland
大波兰地区戈茹夫,Gorzow Wlkp,None,None,波兰,Poland
弗罗茨瓦夫,Wroclaw,None,None,波兰,Poland
弗沃茨瓦韦克,Wlocławek,None,None,波兰,Poland
格但斯克,Gdansk,None,None,波兰,Poland
格丁尼亚,Gdynia,None,None,波兰,Poland
格利维采,Gliwice,None,None,波兰,Poland
格鲁琼兹,Grudziadz,None,None,波兰,Poland
海乌姆,Chełm,None,None,波兰,Poland
华沙,Warszawa,None,None,波兰,Poland
霍茹夫,Chorzow,None,None,波兰,Poland
卡利什,Kalisz,None,None,波兰,Poland
卡托维兹,Katowice,None,None,波兰,Poland
凯尔采,Kielce,None,None,波兰,Poland
科宁,Konin,None,None,波兰,Poland
科沙林,Koszalin,None,None,波兰,Poland
克拉科夫,Krakow,None,None,波兰,Poland
克罗斯诺,Krosno,None,None,波兰,Poland
拉多姆,Radom,None,None,波兰,Poland
莱格尼察,Legnica,None,None,波兰,Poland
莱什诺,Leszno,None,None,波兰,Poland
卢布林,Lublin,None,None,波兰,Poland
鲁达,Ruda Sl,None,None,波兰,Poland
罗兹,Lodz,None,None,波兰,Poland
绿山城,Zielona Gora,None,None,波兰,Poland
米什洛维采,Mysłowice,None,None,波兰,Poland
皮瓦,Piła,None,None,波兰,Poland
普热梅希尔,Przemysl,None,None,波兰,Poland
普沃茨克,Plock,None,None,波兰,Poland
切哈努夫,Ciechanow,None,None,波兰,Poland
热舒夫,Rzeszow,None,None,波兰,Poland
什切青,Szczecin,None,None,波兰,Poland
斯凯尔涅维采,Skierniewice,None,None,波兰,Poland
斯武普斯克,Slupsk,None,None,波兰,Poland
苏瓦乌基,Suwałki,None,None,波兰,Poland
索波特,Sopot,None,None,波兰,Poland
索斯诺维茨,Sosnowiec,None,None,波兰,Poland
塔尔努夫,Tarnow,None,None,波兰,Poland
塔尔诺布热格,Tarnobrzeg,None,None,波兰,Poland
特切,Tychy,None,None,波兰,Poland
托伦,Torun,None,None,波兰,Poland
瓦乌布日赫,Walbrzych,None,None,波兰,Poland
沃姆扎,Lomza,None,None,波兰,Poland
希米亚诺维采,Siemianowice Sl,None,None,波兰,Poland
希维诺乌伊希切,Swinoujscie,None,None,波兰,Poland
希维托赫洛维采,Swietochłowice,None,None,波兰,Poland
谢德尔采,Siedlce,None,None,波兰,Poland
谢拉兹,Sieradz,None,None,波兰,Poland
